experiment_type,model,concept,file,total_rows,failed_rows,failure_rate
avg,llama_30b_standard,bear,20_weight_bear_weight_pounds.json,20,0,0.0
avg,llama_30b_standard,bear,20_value_bear_monetary_value_pounds.json,20,0,0.0
avg,llama_30b_standard,bear,20_size_bear_height_centimeters.json,20,0,0.0
avg,llama_30b_standard,bear,1_texture_bear.json,20,0,0.0
avg,llama_30b_standard,bear,20_size_bear_length_millimeters.json,20,1,0.05
avg,llama_30b_standard,bear,1_material_bear.json,20,0,0.0
avg,llama_30b_standard,bear,1_function_bear.json,20,0,0.0
avg,llama_30b_standard,bear,20_temperature_bear_temperature_celsius.json,20,1,0.05
avg,llama_30b_standard,bear,20_size_bear_length_meters.json,20,0,0.0
avg,llama_30b_standard,bear,1_pattern_bear.json,20,0,0.0
avg,llama_30b_standard,bear,1_colour_bear.json,20,1,0.05
avg,llama_30b_standard,bear,1_context_bear.json,20,0,0.0
avg,llama_30b_standard,bear,20_weight_bear_weight_ounces.json,20,0,0.0
avg,llama_30b_standard,bear,20_weight_bear_weight_kilograms.json,20,1,0.05
avg,llama_30b_standard,bear,20_size_bear_width_inches.json,20,0,0.0
avg,llama_30b_standard,bear,20_size_bear_height_feet.json,20,0,0.0
avg,llama_30b_standard,bear,20_temperature_bear_temperature_fahrenheit.json,20,0,0.0
avg,llama_30b_standard,bear,20_value_bear_monetary_value_US dollars.json,20,0,0.0
avg,llama_30b_standard,bear,20_size_bear_width_feet.json,20,0,0.0
avg,llama_30b_standard,bear,20_size_bear_height_meters.json,20,0,0.0
avg,llama_30b_standard,bear,20_size_bear_length_inches.json,20,0,0.0
avg,llama_30b_standard,bear,20_size_bear_width_centimeters.json,20,1,0.05
avg,llama_30b_standard,bear,20_size_bear_height_millimeters.json,20,0,0.0
avg,llama_30b_standard,bear,20_weight_bear_weight_grams.json,20,1,0.05
avg,llama_30b_standard,bear,20_size_bear_width_millimeters.json,20,0,0.0
avg,llama_30b_standard,bear,20_size_bear_height_inches.json,20,0,0.0
avg,llama_30b_standard,bear,20_temperature_bear_temperature_kelvin.json,20,0,0.0
avg,llama_30b_standard,bear,20_size_bear_length_centimeters.json,20,0,0.0
avg,llama_30b_standard,bear,1_scenario_bear.json,20,2,0.1
avg,llama_30b_standard,bear,20_size_bear_length_feet.json,20,0,0.0
avg,llama_30b_standard,remote,20_size_remote_width_millimeters.json,20,0,0.0
avg,llama_30b_standard,remote,20_size_remote_width_inches.json,20,0,0.0
avg,llama_30b_standard,remote,1_scenario_remote.json,20,0,0.0
avg,llama_30b_standard,remote,1_shape_remote.json,20,0,0.0
avg,llama_30b_standard,remote,1_colour_remote.json,20,0,0.0
avg,llama_30b_standard,remote,20_size_remote_width_feet.json,20,1,0.05
avg,llama_30b_standard,remote,20_size_remote_height_centimeters.json,20,2,0.1
avg,llama_30b_standard,remote,20_size_remote_height_millimeters.json,20,2,0.1
avg,llama_30b_standard,remote,20_temperature_remote_temperature_celsius.json,20,0,0.0
avg,llama_30b_standard,remote,20_temperature_remote_temperature_fahrenheit.json,20,0,0.0
avg,llama_30b_standard,remote,20_value_remote_monetary_value_US dollars.json,20,2,0.1
avg,llama_30b_standard,remote,20_temperature_remote_temperature_kelvin.json,20,0,0.0
avg,llama_30b_standard,remote,1_disposition_remote.json,20,0,0.0
avg,llama_30b_standard,remote,20_weight_remote_weight_kilograms.json,20,1,0.05
avg,llama_30b_standard,remote,20_value_remote_monetary_value_pounds.json,20,0,0.0
avg,llama_30b_standard,remote,20_weight_remote_weight_pounds.json,20,1,0.05
avg,llama_30b_standard,remote,20_size_remote_width_centimeters.json,20,1,0.05
avg,llama_30b_standard,remote,20_size_remote_height_inches.json,20,0,0.0
avg,llama_30b_standard,remote,20_value_remote_monetary_value_euros.json,20,0,0.0
avg,llama_30b_standard,remote,1_context_remote.json,20,1,0.05
avg,llama_30b_standard,remote,1_function_remote.json,20,0,0.0
avg,llama_30b_standard,remote,1_texture_remote.json,20,1,0.05
avg,llama_30b_standard,remote,20_size_remote_length_centimeters.json,20,0,0.0
avg,llama_30b_standard,remote,20_size_remote_height_meters.json,20,1,0.05
avg,llama_30b_standard,remote,20_size_remote_width_meters.json,20,1,0.05
avg,llama_30b_standard,remote,20_size_remote_height_feet.json,20,1,0.05
avg,llama_30b_standard,remote,1_location_remote.json,20,0,0.0
avg,llama_30b_standard,remote,20_size_remote_length_meters.json,20,0,0.0
avg,llama_30b_standard,remote,20_size_remote_length_inches.json,20,0,0.0
avg,llama_30b_standard,remote,20_weight_remote_weight_ounces.json,20,1,0.05
avg,llama_30b_standard,remote,20_size_remote_length_feet.json,20,0,0.0
avg,llama_30b_standard,remote,20_weight_remote_weight_grams.json,20,0,0.0
avg,llama_30b_standard,remote,1_pattern_remote.json,20,0,0.0
avg,llama_30b_standard,remote,20_size_remote_length_millimeters.json,20,0,0.0
avg,llama_30b_standard,remote,1_material_remote.json,20,0,0.0
avg,llama_30b_standard,sink,20_weight_sink_weight_kilograms.json,20,0,0.0
avg,llama_30b_standard,sink,20_temperature_sink_temperature_fahrenheit.json,20,1,0.05
avg,llama_30b_standard,sink,20_size_sink_length_feet.json,20,1,0.05
avg,llama_30b_standard,sink,20_weight_sink_weight_grams.json,20,0,0.0
avg,llama_30b_standard,sink,1_colour_sink.json,20,0,0.0
avg,llama_30b_standard,sink,20_temperature_sink_temperature_kelvin.json,20,0,0.0
avg,llama_30b_standard,sink,20_size_sink_height_feet.json,20,0,0.0
avg,llama_30b_standard,sink,20_size_sink_length_inches.json,20,1,0.05
avg,llama_30b_standard,sink,20_size_sink_height_centimeters.json,20,0,0.0
avg,llama_30b_standard,sink,1_disposition_sink.json,20,1,0.05
avg,llama_30b_standard,sink,1_context_sink.json,20,0,0.0
avg,llama_30b_standard,sink,20_size_sink_length_centimeters.json,20,0,0.0
avg,llama_30b_standard,sink,20_value_sink_monetary_value_US dollars.json,20,0,0.0
avg,llama_30b_standard,sink,20_weight_sink_weight_ounces.json,20,0,0.0
avg,llama_30b_standard,sink,20_size_sink_height_inches.json,20,2,0.1
avg,llama_30b_standard,sink,20_value_sink_monetary_value_pounds.json,20,0,0.0
avg,llama_30b_standard,sink,20_weight_sink_weight_pounds.json,20,0,0.0
avg,llama_30b_standard,sink,1_texture_sink.json,20,0,0.0
avg,llama_30b_standard,sink,20_value_sink_monetary_value_euros.json,20,0,0.0
avg,llama_30b_standard,sink,20_size_sink_width_inches.json,20,0,0.0
avg,llama_30b_standard,sink,20_size_sink_width_centimeters.json,20,0,0.0
avg,llama_30b_standard,sink,20_size_sink_length_meters.json,20,0,0.0
avg,llama_30b_standard,sink,20_size_sink_width_millimeters.json,20,0,0.0
avg,llama_30b_standard,sink,1_shape_sink.json,20,0,0.0
avg,llama_30b_standard,sink,1_material_sink.json,20,0,0.0
avg,llama_30b_standard,sink,20_size_sink_length_millimeters.json,20,1,0.05
avg,llama_30b_standard,sink,20_size_sink_width_feet.json,20,1,0.05
avg,llama_30b_standard,sink,20_size_sink_height_millimeters.json,20,2,0.1
avg,llama_30b_standard,sink,1_location_sink.json,20,0,0.0
avg,llama_30b_standard,sink,1_scenario_sink.json,20,0,0.0
avg,llama_30b_standard,sink,1_pattern_sink.json,20,0,0.0
avg,llama_30b_standard,sink,20_temperature_sink_temperature_celsius.json,20,0,0.0
avg,llama_30b_standard,sink,20_size_sink_height_meters.json,20,0,0.0
avg,llama_30b_standard,sink,1_function_sink.json,20,0,0.0
avg,llama_30b_standard,sink,20_size_sink_width_meters.json,20,0,0.0
avg,llama_30b_standard,airplane,20_size_airplane_length_feet.json,20,0,0.0
avg,llama_30b_standard,airplane,20_weight_airplane_weight_grams.json,20,1,0.05
avg,llama_30b_standard,airplane,1_shape_airplane.json,20,0,0.0
avg,llama_30b_standard,airplane,20_size_airplane_height_centimeters.json,20,0,0.0
avg,llama_30b_standard,airplane,20_size_airplane_length_meters.json,20,0,0.0
avg,llama_30b_standard,airplane,20_value_airplane_monetary_value_euros.json,20,1,0.05
avg,llama_30b_standard,airplane,20_weight_airplane_weight_ounces.json,20,0,0.0
avg,llama_30b_standard,airplane,20_size_airplane_height_meters.json,20,0,0.0
avg,llama_30b_standard,airplane,20_value_airplane_monetary_value_pounds.json,20,0,0.0
avg,llama_30b_standard,airplane,20_size_airplane_height_inches.json,20,0,0.0
avg,llama_30b_standard,airplane,1_pattern_airplane.json,20,0,0.0
avg,llama_30b_standard,airplane,20_size_airplane_width_feet.json,20,0,0.0
avg,llama_30b_standard,airplane,1_location_airplane.json,20,0,0.0
avg,llama_30b_standard,airplane,1_texture_airplane.json,20,0,0.0
avg,llama_30b_standard,airplane,20_size_airplane_width_meters.json,20,0,0.0
avg,llama_30b_standard,airplane,20_size_airplane_width_millimeters.json,20,0,0.0
avg,llama_30b_standard,airplane,1_function_airplane.json,20,0,0.0
avg,llama_30b_standard,airplane,1_material_airplane.json,20,0,0.0
avg,llama_30b_standard,airplane,20_size_airplane_length_millimeters.json,20,0,0.0
avg,llama_30b_standard,airplane,1_colour_airplane.json,20,0,0.0
avg,llama_30b_standard,airplane,20_temperature_airplane_temperature_fahrenheit.json,20,0,0.0
avg,llama_30b_standard,airplane,20_size_airplane_height_feet.json,20,0,0.0
avg,llama_30b_standard,airplane,20_size_airplane_width_inches.json,20,0,0.0
avg,llama_30b_standard,airplane,20_size_airplane_length_inches.json,20,0,0.0
avg,llama_30b_standard,airplane,1_disposition_airplane.json,20,0,0.0
avg,llama_30b_standard,airplane,20_temperature_airplane_temperature_celsius.json,20,0,0.0
avg,llama_30b_standard,airplane,1_context_airplane.json,20,0,0.0
avg,llama_30b_standard,airplane,20_size_airplane_width_centimeters.json,20,1,0.05
avg,llama_30b_standard,airplane,20_size_airplane_height_millimeters.json,20,0,0.0
avg,llama_30b_standard,airplane,20_temperature_airplane_temperature_kelvin.json,20,0,0.0
avg,llama_30b_standard,airplane,20_size_airplane_length_centimeters.json,20,0,0.0
avg,llama_30b_standard,airplane,20_weight_airplane_weight_kilograms.json,20,0,0.0
avg,llama_30b_standard,airplane,1_scenario_airplane.json,20,0,0.0
avg,llama_30b_standard,airplane,20_value_airplane_monetary_value_US dollars.json,20,0,0.0
avg,llama_30b_standard,airplane,20_weight_airplane_weight_pounds.json,20,1,0.05
avg,llama_30b_standard,vase,20_size_vase_height_centimeters.json,20,0,0.0
avg,llama_30b_standard,vase,20_weight_vase_weight_kilograms.json,20,0,0.0
avg,llama_30b_standard,vase,20_size_vase_length_inches.json,20,0,0.0
avg,llama_30b_standard,vase,20_size_vase_width_millimeters.json,20,0,0.0
avg,llama_30b_standard,vase,20_size_vase_width_inches.json,20,0,0.0
avg,llama_30b_standard,vase,20_size_vase_height_millimeters.json,20,1,0.05
avg,llama_30b_standard,vase,1_disposition_vase.json,20,0,0.0
avg,llama_30b_standard,vase,1_scenario_vase.json,20,0,0.0
avg,llama_30b_standard,vase,20_size_vase_length_feet.json,20,0,0.0
avg,llama_30b_standard,vase,1_shape_vase.json,20,0,0.0
avg,llama_30b_standard,vase,20_size_vase_height_feet.json,20,0,0.0
avg,llama_30b_standard,vase,20_size_vase_length_millimeters.json,20,0,0.0
avg,llama_30b_standard,vase,20_temperature_vase_temperature_fahrenheit.json,20,0,0.0
avg,llama_30b_standard,vase,20_value_vase_monetary_value_US dollars.json,20,0,0.0
avg,llama_30b_standard,vase,20_size_vase_length_centimeters.json,20,0,0.0
avg,llama_30b_standard,vase,20_temperature_vase_temperature_kelvin.json,20,0,0.0
avg,llama_30b_standard,vase,20_weight_vase_weight_pounds.json,20,0,0.0
avg,llama_30b_standard,vase,1_texture_vase.json,20,1,0.05
avg,llama_30b_standard,vase,20_temperature_vase_temperature_celsius.json,20,2,0.1
avg,llama_30b_standard,vase,20_value_vase_monetary_value_pounds.json,20,0,0.0
avg,llama_30b_standard,vase,20_weight_vase_weight_grams.json,20,0,0.0
avg,llama_30b_standard,vase,20_weight_vase_weight_ounces.json,20,0,0.0
avg,llama_30b_standard,vase,20_size_vase_height_meters.json,20,0,0.0
avg,llama_30b_standard,vase,20_size_vase_length_meters.json,20,0,0.0
avg,llama_30b_standard,vase,20_size_vase_height_inches.json,20,1,0.05
avg,llama_30b_standard,vase,1_location_vase.json,20,0,0.0
avg,llama_30b_standard,vase,1_material_vase.json,20,0,0.0
avg,llama_30b_standard,vase,20_value_vase_monetary_value_euros.json,20,0,0.0
avg,llama_30b_standard,vase,1_context_vase.json,20,1,0.05
avg,llama_30b_standard,vase,1_function_vase.json,20,0,0.0
avg,llama_30b_standard,vase,20_size_vase_width_meters.json,20,0,0.0
avg,llama_30b_standard,vase,20_size_vase_width_centimeters.json,20,0,0.0
avg,llama_30b_standard,vase,1_colour_vase.json,20,0,0.0
avg,llama_30b_standard,vase,1_pattern_vase.json,20,1,0.05
avg,llama_30b_standard,vase,20_size_vase_width_feet.json,20,0,0.0
avg,llama_30b_standard,parking meter,20_weight_parking meter_weight_grams.json,20,0,0.0
avg,llama_30b_standard,parking meter,1_disposition_parking meter.json,20,0,0.0
avg,llama_30b_standard,parking meter,20_value_parking meter_monetary_value_euros.json,20,0,0.0
avg,llama_30b_standard,parking meter,20_size_parking meter_length_centimeters.json,20,0,0.0
avg,llama_30b_standard,parking meter,20_size_parking meter_height_inches.json,20,0,0.0
avg,llama_30b_standard,parking meter,1_function_parking meter.json,20,0,0.0
avg,llama_30b_standard,parking meter,20_size_parking meter_height_meters.json,20,0,0.0
avg,llama_30b_standard,parking meter,20_value_parking meter_monetary_value_pounds.json,20,0,0.0
avg,llama_30b_standard,parking meter,20_size_parking meter_height_millimeters.json,20,1,0.05
avg,llama_30b_standard,parking meter,20_temperature_parking meter_temperature_fahrenheit.json,20,0,0.0
avg,llama_30b_standard,parking meter,20_size_parking meter_length_feet.json,20,0,0.0
avg,llama_30b_standard,parking meter,20_size_parking meter_length_inches.json,20,0,0.0
avg,llama_30b_standard,parking meter,20_size_parking meter_length_millimeters.json,20,0,0.0
avg,llama_30b_standard,parking meter,20_value_parking meter_monetary_value_US dollars.json,20,0,0.0
avg,llama_30b_standard,parking meter,20_weight_parking meter_weight_pounds.json,20,0,0.0
avg,llama_30b_standard,parking meter,20_weight_parking meter_weight_kilograms.json,20,0,0.0
avg,llama_30b_standard,parking meter,20_size_parking meter_width_millimeters.json,20,0,0.0
avg,llama_30b_standard,parking meter,20_weight_parking meter_weight_ounces.json,20,0,0.0
avg,llama_30b_standard,parking meter,1_context_parking meter.json,20,0,0.0
avg,llama_30b_standard,parking meter,20_size_parking meter_height_centimeters.json,20,0,0.0
avg,llama_30b_standard,parking meter,1_shape_parking meter.json,20,0,0.0
avg,llama_30b_standard,parking meter,1_location_parking meter.json,20,0,0.0
avg,llama_30b_standard,parking meter,1_pattern_parking meter.json,20,0,0.0
avg,llama_30b_standard,parking meter,20_temperature_parking meter_temperature_kelvin.json,20,0,0.0
avg,llama_30b_standard,parking meter,20_size_parking meter_width_feet.json,20,0,0.0
avg,llama_30b_standard,parking meter,20_temperature_parking meter_temperature_celsius.json,20,0,0.0
avg,llama_30b_standard,parking meter,20_size_parking meter_height_feet.json,20,0,0.0
avg,llama_30b_standard,parking meter,1_scenario_parking meter.json,20,1,0.05
avg,llama_30b_standard,parking meter,20_size_parking meter_width_centimeters.json,20,0,0.0
avg,llama_30b_standard,parking meter,20_size_parking meter_length_meters.json,20,0,0.0
avg,llama_30b_standard,parking meter,1_texture_parking meter.json,20,1,0.05
avg,llama_30b_standard,parking meter,1_colour_parking meter.json,20,0,0.0
avg,llama_30b_standard,parking meter,1_material_parking meter.json,20,0,0.0
avg,llama_30b_standard,parking meter,20_size_parking meter_width_meters.json,20,0,0.0
avg,llama_30b_standard,parking meter,20_size_parking meter_width_inches.json,20,0,0.0
avg,llama_30b_standard,carrot,20_size_carrot_width_feet.json,20,0,0.0
avg,llama_30b_standard,carrot,20_size_carrot_height_centimeters.json,20,0,0.0
avg,llama_30b_standard,carrot,20_size_carrot_width_centimeters.json,20,0,0.0
avg,llama_30b_standard,carrot,20_temperature_carrot_temperature_celsius.json,20,0,0.0
avg,llama_30b_standard,carrot,20_weight_carrot_weight_kilograms.json,20,0,0.0
avg,llama_30b_standard,carrot,20_size_carrot_width_inches.json,20,0,0.0
avg,llama_30b_standard,carrot,1_scenario_carrot.json,20,3,0.15
avg,llama_30b_standard,carrot,20_size_carrot_height_millimeters.json,20,0,0.0
avg,llama_30b_standard,carrot,20_weight_carrot_weight_ounces.json,20,0,0.0
avg,llama_30b_standard,carrot,20_size_carrot_length_millimeters.json,20,0,0.0
avg,llama_30b_standard,carrot,20_size_carrot_width_millimeters.json,20,0,0.0
avg,llama_30b_standard,carrot,20_size_carrot_length_meters.json,20,0,0.0
avg,llama_30b_standard,carrot,20_size_carrot_height_feet.json,20,0,0.0
avg,llama_30b_standard,carrot,20_value_carrot_monetary_value_euros.json,20,0,0.0
avg,llama_30b_standard,carrot,1_pattern_carrot.json,20,1,0.05
avg,llama_30b_standard,carrot,20_temperature_carrot_temperature_kelvin.json,20,0,0.0
avg,llama_30b_standard,carrot,1_location_carrot.json,20,0,0.0
avg,llama_30b_standard,carrot,1_colour_carrot.json,20,0,0.0
avg,llama_30b_standard,carrot,1_disposition_carrot.json,20,0,0.0
avg,llama_30b_standard,carrot,20_size_carrot_length_centimeters.json,20,0,0.0
avg,llama_30b_standard,carrot,20_size_carrot_width_meters.json,20,0,0.0
avg,llama_30b_standard,carrot,20_size_carrot_height_meters.json,20,0,0.0
avg,llama_30b_standard,carrot,20_size_carrot_length_feet.json,20,0,0.0
avg,llama_30b_standard,carrot,1_function_carrot.json,20,0,0.0
avg,llama_30b_standard,carrot,20_value_carrot_monetary_value_pounds.json,20,0,0.0
avg,llama_30b_standard,carrot,20_weight_carrot_weight_pounds.json,20,0,0.0
avg,llama_30b_standard,carrot,1_texture_carrot.json,20,0,0.0
avg,llama_30b_standard,carrot,1_shape_carrot.json,20,0,0.0
avg,llama_30b_standard,carrot,1_context_carrot.json,20,1,0.05
avg,llama_30b_standard,carrot,1_material_carrot.json,20,0,0.0
avg,llama_30b_standard,carrot,20_size_carrot_height_inches.json,20,0,0.0
avg,llama_30b_standard,carrot,20_value_carrot_monetary_value_US dollars.json,20,0,0.0
avg,llama_30b_standard,carrot,20_temperature_carrot_temperature_fahrenheit.json,20,0,0.0
avg,llama_30b_standard,carrot,20_size_carrot_length_inches.json,20,0,0.0
avg,llama_30b_standard,carrot,20_weight_carrot_weight_grams.json,20,0,0.0
avg,llama_30b_standard,pizza,20_size_pizza_height_centimeters.json,20,0,0.0
avg,llama_30b_standard,pizza,20_size_pizza_length_feet.json,20,0,0.0
avg,llama_30b_standard,pizza,20_size_pizza_width_centimeters.json,20,0,0.0
avg,llama_30b_standard,pizza,20_weight_pizza_weight_grams.json,20,0,0.0
avg,llama_30b_standard,pizza,1_location_pizza.json,20,0,0.0
avg,llama_30b_standard,pizza,20_temperature_pizza_temperature_fahrenheit.json,20,0,0.0
avg,llama_30b_standard,pizza,1_disposition_pizza.json,20,0,0.0
avg,llama_30b_standard,pizza,1_function_pizza.json,20,0,0.0
avg,llama_30b_standard,pizza,20_value_pizza_monetary_value_euros.json,20,0,0.0
avg,llama_30b_standard,pizza,20_value_pizza_monetary_value_US dollars.json,20,0,0.0
avg,llama_30b_standard,pizza,20_temperature_pizza_temperature_celsius.json,20,0,0.0
avg,llama_30b_standard,pizza,20_size_pizza_height_millimeters.json,20,0,0.0
avg,llama_30b_standard,pizza,1_colour_pizza.json,20,0,0.0
avg,llama_30b_standard,pizza,20_size_pizza_width_millimeters.json,20,0,0.0
avg,llama_30b_standard,pizza,20_weight_pizza_weight_kilograms.json,20,0,0.0
avg,llama_30b_standard,pizza,20_size_pizza_length_millimeters.json,20,1,0.05
avg,llama_30b_standard,pizza,20_size_pizza_length_centimeters.json,20,0,0.0
avg,llama_30b_standard,pizza,20_size_pizza_width_inches.json,20,0,0.0
avg,llama_30b_standard,pizza,1_texture_pizza.json,20,0,0.0
