emotion,emotion_label,def_APA,def_Cambridge,def_SentiWordNet,domain,domain_label,dimension,dim_label,dim_definition,dim_range
http://example.org/emotions.owl#Trust,trust,reliance on or confidence in the dependability of someone or something,"to believe that someone is good and honest and will not harm you, or that something is safe and reliable","have confidence or faith in; \""We can trust in God\""; \""Rely on your friends\""; \""bank on your good education\""; \""I swear by my grandmother's recipes\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Trust,trust,reliance on or confidence in the dependability of someone or something,"to believe that someone is good and honest and will not harm you, or that something is safe and reliable","have confidence or faith in; \""We can trust in God\""; \""Rely on your friends\""; \""bank on your good education\""; \""I swear by my grandmother's recipes\""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Trust,trust,reliance on or confidence in the dependability of someone or something,"to believe that someone is good and honest and will not harm you, or that something is safe and reliable","have confidence or faith in; \""We can trust in God\""; \""Rely on your friends\""; \""bank on your good education\""; \""I swear by my grandmother's recipes\""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Trust,trust,reliance on or confidence in the dependability of someone or something,"to believe that someone is good and honest and will not harm you, or that something is safe and reliable","have confidence or faith in; \""We can trust in God\""; \""Rely on your friends\""; \""bank on your good education\""; \""I swear by my grandmother's recipes\""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Trust,trust,reliance on or confidence in the dependability of someone or something,"to believe that someone is good and honest and will not harm you, or that something is safe and reliable","have confidence or faith in; \""We can trust in God\""; \""Rely on your friends\""; \""bank on your good education\""; \""I swear by my grandmother's recipes\""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Trust,trust,reliance on or confidence in the dependability of someone or something,"to believe that someone is good and honest and will not harm you, or that something is safe and reliable","have confidence or faith in; \""We can trust in God\""; \""Rely on your friends\""; \""bank on your good education\""; \""I swear by my grandmother's recipes\""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Trust,trust,reliance on or confidence in the dependability of someone or something,"to believe that someone is good and honest and will not harm you, or that something is safe and reliable","have confidence or faith in; \""We can trust in God\""; \""Rely on your friends\""; \""bank on your good education\""; \""I swear by my grandmother's recipes\""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_dominance,dominance,the feeling of being in control of the situation vs being controlled,"[-1, 1]"
http://example.org/emotions.owl#Trust,trust,reliance on or confidence in the dependability of someone or something,"to believe that someone is good and honest and will not harm you, or that something is safe and reliable","have confidence or faith in; \""We can trust in God\""; \""Rely on your friends\""; \""bank on your good education\""; \""I swear by my grandmother's recipes\""",http://example.org/conceptual_spaces.owl#PAD,pad,http://example.org/conceptual_spaces.owl#PAD_pleasure,pleasure,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Vigilance,vigilance,"a state of extreme awareness and watchfulness directed by one or more members of a group toward the environment, often toward potential threats (e.g., predators, intruders, enemy forces in combat).","more careful attention, especially in order to notice possible danger","vigilant attentiveness; \""he keeps a weather eye open for trouble\""""",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_arousal,arousal,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Vigilance,vigilance,"a state of extreme awareness and watchfulness directed by one or more members of a group toward the environment, often toward potential threats (e.g., predators, intruders, enemy forces in combat).","more careful attention, especially in order to notice possible danger","vigilant attentiveness; \""he keeps a weather eye open for trouble\""""",http://example.org/conceptual_spaces.owl#circumplex,circumplex,http://example.org/conceptual_spaces.owl#circumplex_valence,valence,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Vigilance,vigilance,"a state of extreme awareness and watchfulness directed by one or more members of a group toward the environment, often toward potential threats (e.g., predators, intruders, enemy forces in combat).","more careful attention, especially in order to notice possible danger","vigilant attentiveness; \""he keeps a weather eye open for trouble\""""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Vigilance,vigilance,"a state of extreme awareness and watchfulness directed by one or more members of a group toward the environment, often toward potential threats (e.g., predators, intruders, enemy forces in combat).","more careful attention, especially in order to notice possible danger","vigilant attentiveness; \""he keeps a weather eye open for trouble\""""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
http://example.org/emotions.owl#Vigilance,vigilance,"a state of extreme awareness and watchfulness directed by one or more members of a group toward the environment, often toward potential threats (e.g., predators, intruders, enemy forces in combat).","more careful attention, especially in order to notice possible danger","vigilant attentiveness; \""he keeps a weather eye open for trouble\""""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_potency,potency,"the perceived strength, dominance, or control inherent in an emotion.","[0, 1]"
http://example.org/emotions.owl#Vigilance,vigilance,"a state of extreme awareness and watchfulness directed by one or more members of a group toward the environment, often toward potential threats (e.g., predators, intruders, enemy forces in combat).","more careful attention, especially in order to notice possible danger","vigilant attentiveness; \""he keeps a weather eye open for trouble\""""",http://example.org/conceptual_spaces.owl#Fontaine,fontaine,http://example.org/conceptual_spaces.owl#Fontaine_unpredictability,unpredictability,a person's reaction to a stimulus based on their familiarity with the situation,"[0, 1]"
http://example.org/emotions.owl#Vigilance,vigilance,"a state of extreme awareness and watchfulness directed by one or more members of a group toward the environment, often toward potential threats (e.g., predators, intruders, enemy forces in combat).","more careful attention, especially in order to notice possible danger","vigilant attentiveness; \""he keeps a weather eye open for trouble\""""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_activity,activity,amount of physiological change in the person's body,"[0, 1]"
http://example.org/emotions.owl#Vigilance,vigilance,"a state of extreme awareness and watchfulness directed by one or more members of a group toward the environment, often toward potential threats (e.g., predators, intruders, enemy forces in combat).","more careful attention, especially in order to notice possible danger","vigilant attentiveness; \""he keeps a weather eye open for trouble\""""",http://example.org/conceptual_spaces.owl#Osgood,osgood,http://example.org/conceptual_spaces.owl#Osgood_evaluation,evaluation,degree of pleasantness or unpleasantness of an emotion,"[-1, 1]"
